,country,year,gdp_per_capita,suicides/100k pop,75+ years,55-74 years,35-54 years,25-34 years,15-24 years,5-14 years,male,female,HDI for year
1439,Netherlands,2011,56667,113.08,25.52,26.15,29.119999999999997,19.93,11.959999999999999,0.4,80.05,33.03,0.919
1440,Netherlands,2012,52334,118.51,26.86,26.869999999999997,31.78,19.8,12.59,0.61,82.19,36.32,0.92
1441,Netherlands,2013,54510,125.53,30.38,31.310000000000002,31.75,17.92,13.46,0.71,89.79,35.74,0.92
1442,Netherlands,2014,55325,121.42,28.18,30.92,32.870000000000005,16.740000000000002,12.51,0.2,83.28,38.14,0.922
1443,Netherlands,2015,47206,126.93,31.8,32.27,30.090000000000003,20.28,11.75,0.74,89.52000000000001,37.41,0.8847000000000002
1444,New Zealand,1985,8246,153.64,43.290000000000006,35.49,23.27,24.99,24.79,1.81,121.41,32.23,0.805
1445,New Zealand,1986,10114,178.67,47.15,35.64,34.879999999999995,28.549999999999997,30.98,1.47,132.47,46.2,0.8756666666666667
1446,New Zealand,1987,13238,210.52,65.17,33.739999999999995,31.240000000000002,38.94,38.45,2.98,169.64,40.88,0.8756666666666667
1447,New Zealand,1988,14890,205.03,49.34,42.660000000000004,29.7,37.480000000000004,45.09,0.76,161.37,43.660000000000004,0.8756666666666667
1448,New Zealand,1989,14417,190.62,40.77,32.87,30.470000000000002,37.47,45.96,3.08,157.94,32.68,0.8756666666666667
1449,New Zealand,1990,14734,186.57,43.78,30.41,31.409999999999997,34.24,45.95,0.78,152.39000000000001,34.18,0.82
1450,New Zealand,1991,13345,175.48,30.17,24.439999999999998,34.91,40.79,43.660000000000004,1.51,146.5,28.98,0.8756666666666667
1451,New Zealand,1992,12868,183.59,30.9,34.379999999999995,30.79,40.370000000000005,45.26,1.8900000000000001,150.27,33.32,0.8756666666666667
1452,New Zealand,1993,14271,163.98,28.43,25.58,27.099999999999998,37.16,44.58,1.13,132.17,31.81,0.8756666666666667
1453,New Zealand,1994,16615,198.63,43.839999999999996,34.870000000000005,27.560000000000002,40.89,48.900000000000006,2.5700000000000003,160.8,37.83,0.8756666666666667
1454,New Zealand,1995,18945,199.42000000000002,37.77,29.52,32.9,40.660000000000004,56.400000000000006,2.17,158.68,40.74,0.855
1455,New Zealand,1996,20434,195.13,33.01,29.84,28.689999999999998,49.4,51.69,2.5,157.58,37.55,0.8756666666666667
1456,New Zealand,1997,19041,198.28,31.94,26.189999999999998,31.689999999999998,53.790000000000006,51.91,2.76,159.73,38.55,0.8756666666666667
1457,New Zealand,1998,16052,201.07,33.06,31.209999999999997,33.36,47.63,51.39,4.42,158.56,42.51,0.8756666666666667
1458,New Zealand,1999,16556,176.8,29.15,22.740000000000002,32.53,45.21,45.14,2.0300000000000002,135.78,41.019999999999996,0.8756666666666667
1459,New Zealand,2000,14725,157.54,23.96,23.79,26.290000000000003,46.05,36.12,1.33,131.68,25.86,0.874
1460,New Zealand,2001,14968,179.9,38.21,23.87,30.77,45.019999999999996,41.01,1.02,140.89,39.01,0.8756666666666667
1461,New Zealand,2002,18208,152.03,23.03,23.47,30.580000000000002,40.370000000000005,34.58,0.0,117.06,34.97,0.8756666666666667
1462,New Zealand,2003,23663,172.35,39.32,24.57,35.18,38.1,33.55,1.6300000000000001,129.24,43.11,0.8756666666666667
1463,New Zealand,2004,27325,163.41,34.35,23.75,29.69,35.28,38.38,1.96,130.5,32.910000000000004,0.8756666666666667
1464,New Zealand,2005,29803,157.93,23.88,23.599999999999998,31.990000000000002,41.650000000000006,36.129999999999995,0.68,119.07,38.86,0.895
1465,New Zealand,2006,28628,156.74,20.3,26.38,31.67,37.25,39.13,2.0100000000000002,117.01,39.730000000000004,0.8756666666666667
1466,New Zealand,2007,34892,148.19,28.15,19.5,34.239999999999995,35.45,30.18,0.67,116.72,31.47,0.8756666666666667
1467,New Zealand,2008,33585,151.78,21.85,24.64,31.75,32.98,38.86,1.7000000000000002,113.7,38.08,0.8756666666666667
1468,New Zealand,2009,30259,153.0,29.38,22.05,30.95,31.03,36.19,3.4,119.74000000000001,33.26,0.8756666666666667
1469,New Zealand,2010,36145,152.62,24.66,22.43,34.25,34.379999999999995,34.83,2.0700000000000003,110.52,42.1,0.9049999999999999
1470,New Zealand,2011,41184,142.82,22.46,19.53,27.35,31.81,39.6,2.0700000000000003,109.38,33.44,0.907
1471,New Zealand,2012,42756,158.03,28.82,17.29,33.57,28.7,45.53,4.12,116.14,41.89,0.9090000000000001
1472,New Zealand,2013,46198,144.55,26.11,21.67,33.92,26.660000000000004,35.5,0.69,107.00999999999999,37.54,0.911
1473,Nicaragua,2010,1715,88.74,17.5,13.18,16.91,20.17,19.05,1.93,74.36,14.379999999999999,0.619
1474,Nicaragua,2011,1888,89.55,14.63,16.27,13.09,19.259999999999998,23.4,2.9,72.23,17.32,0.623
1475,Nicaragua,2012,2006,72.29,9.48,12.48,11.450000000000001,17.97,18.96,1.95,56.03,16.259999999999998,0.625
1476,Nicaragua,2013,2062,80.97,11.55,15.100000000000001,14.219999999999999,17.990000000000002,20.27,1.8399999999999999,67.93,13.04,0.628
1477,Nicaragua,2014,2199,71.4,10.15,14.15,11.85,16.880000000000003,15.870000000000001,2.5,55.84,15.56,0.631
1478,Nicaragua,2015,2303,69.87,12.49,8.5,13.07,15.68,18.15,1.98,54.79,15.08,0.6252
1479,Norway,1986,20117,163.62,24.240000000000002,39.379999999999995,41.31,31.970000000000002,24.29,2.43,122.19,41.43,0.9209999999999999
1480,Norway,1987,23980,191.56,36.69,45.599999999999994,41.41,38.75,27.299999999999997,1.81,149.32999999999998,42.23,0.9209999999999999
1481,Norway,1988,25820,208.5,41.36,43.16,45.15,43.13,33.129999999999995,2.5700000000000003,154.84,53.66,0.9209999999999999
1482,Norway,1989,25945,197.89000000000001,45.8,41.82,40.65,36.34,32.14,1.1400000000000001,148.3,49.59,0.9209999999999999
1483,Norway,1990,30240,191.31,38.83,47.57,40.96,34.05,28.41,1.49,145.73,45.58,0.8489999999999999
1484,Norway,1991,30678,194.82,37.73,48.0,39.65,35.71,31.84,1.8900000000000001,146.65,48.17,0.9209999999999999
1485,Norway,1992,32793,181.64000000000001,41.010000000000005,38.11,37.31,29.91,33.42,1.88,137.04,44.6,0.9209999999999999
1486,Norway,1993,30066,178.05,46.11,34.07,34.79,32.6,27.85,2.63,137.42,40.63,0.9209999999999999
1487,Norway,1994,31520,150.53,26.970000000000002,31.470000000000002,31.35,32.589999999999996,25.21,2.9400000000000004,110.63,39.9,0.9209999999999999
1488,Norway,1995,37483,156.35,29.78,35.18,32.68,27.28,28.18,3.25,121.03,35.32,0.883
1489,Norway,1996,40098,153.93,35.16,30.99,27.990000000000002,29.79,26.78,3.2199999999999998,120.05,33.88,0.9209999999999999
1490,Norway,1997,39335,158.61,42.730000000000004,33.6,32.17,24.19,24.89,1.03,121.79,36.82,0.9209999999999999
1491,Norway,1998,37334,153.66,24.9,32.34,29.799999999999997,33.480000000000004,31.45,1.69,114.62,39.04,0.9209999999999999
1492,Norway,1999,39013,163.33,25.47,34.7,31.09,34.11,37.28,0.6799999999999999,123.1,40.23,0.9209999999999999
1493,Norway,2000,41099,150.32999999999998,26.34,28.46,31.52,32.129999999999995,30.57,1.31,115.77,34.56,0.9170000000000001
1494,Norway,2001,41281,154.29,33.120000000000005,31.16,32.7,27.68,29.63,0.0,120.56,33.730000000000004,0.9209999999999999
1495,Norway,2002,46049,141.0,31.150000000000002,31.64,25.21,29.1,23.27,0.63,107.55,33.45,0.9209999999999999
1496,Norway,2003,53533,138.07999999999998,25.54,26.919999999999998,27.64,28.130000000000003,26.959999999999997,2.8899999999999997,104.61,33.47,0.9209999999999999
1497,Norway,2004,61450,141.37,27.8,27.84,32.43,24.65,27.66,0.99,99.75,41.62,0.9209999999999999
1498,Norway,2005,71215,142.09,25.509999999999998,26.94,29.96,33.67,24.42,1.59,97.87,44.22,0.931
1499,Norway,2006,79007,142.67,27.95,28.689999999999998,29.47,26.97,29.27,0.32,109.5,33.17,0.9209999999999999
1500,Norway,2007,90797,127.77,28.740000000000002,24.61,28.05,26.09,19.65,0.63,92.10000000000001,35.67,0.9209999999999999
1501,Norway,2008,103431,132.03,28.63,25.77,27.200000000000003,27.58,22.53,0.32,92.34,39.69,0.9209999999999999
1502,Norway,2009,85394,145.74,29.65,31.9,30.59,30.29,21.990000000000002,1.32,108.45,37.29,0.9209999999999999
1503,Norway,2010,93638,136.43,27.34,30.61,28.700000000000003,27.130000000000003,22.33,0.32,99.71,36.72,0.94
1504,Norway,2011,107430,146.49,29.05,28.619999999999997,33.11,29.659999999999997,23.75,2.3,110.28,36.21,0.941
1505,Norway,2012,108408,126.0,30.400000000000002,22.39,29.3,23.45,19.81,0.65,92.03999999999999,33.96,0.9419999999999998
1506,Norway,2013,109804,127.01,24.44,27.63,32.11,23.490000000000002,19.02,0.32,90.33,36.68,0.9419999999999998
1507,Norway,2014,103443,127.22999999999999,26.33,30.21,27.479999999999997,25.979999999999997,16.27,0.96,95.52,31.71,0.944
1508,Norway,2015,79187,136.43,29.72,33.25,27.8,26.700000000000003,17.69,1.27,93.49,42.940000000000005,0.9209999999999999
1509,Oman,2009,18557,21.19,18.51,0.0,0.24,1.63,0.81,0.0,21.19,0.0,0.794
1510,Oman,2010,21337,3.8000000000000003,0.0,1.02,1.3,0.41,1.07,0.0,3.8000000000000003,0.0,0.795
1511,Oman,2014,22328,1.51,0.0,0.78,0.29,0.44,0.0,0.0,1.51,0.0,0.793
1512,Panama,1985,3443,51.06,20.0,5.91,7.92,10.809999999999999,6.04,0.38,42.89,8.17,0.648
1513,Panama,1986,3504,60.91,12.64,15.77,10.889999999999999,9.96,10.57,1.08,48.18,12.73,0.743
1514,Panama,1987,3447,67.06,19.23,13.379999999999999,10.18,13.27,9.94,1.06,54.77,12.29,0.743
1515,Panama,1988,2859,60.19,15.45,9.92,11.04,11.39,11.33,1.06,44.22,15.97,0.743
1516,Panama,1989,2802,55.29,20.87,7.46,8.35,9.969999999999999,8.3,0.34,50.67,4.62,0.743
1517,Panama,1996,3992,66.38,18.89,11.1,11.9,14.190000000000001,9.96,0.34,56.82,9.56,0.743
1518,Panama,1997,4227,83.19,25.01,11.580000000000002,15.29,19.69,11.3,0.32,69.01,14.18,0.743
1519,Panama,1998,4488,76.69,13.8,19.21,12.39,15.56,15.73,0.0,64.03,12.66,0.743
1520,Panama,1999,4606,77.63,20.16,15.47,11.96,17.63,11.43,0.98,67.36,10.27,0.743
1521,Panama,2000,4577,85.58,33.11,11.91,14.040000000000001,14.54,11.35,0.63,77.47,8.11,0.714
1522,Panama,2001,4558,86.77,24.88,17.32,12.36,16.94,14.65,0.62,74.99,11.780000000000001,0.743
1523,Panama,2002,4641,78.94,16.990000000000002,21.64,15.43,12.5,11.129999999999999,1.25,60.28,18.66,0.743
1524,Panama,2003,4790,97.24,29.03,15.55,16.04,16.35,19.36,0.91,89.67,7.57,0.743
1525,Panama,2004,5144,81.76,16.74,14.4,16.04,19.080000000000002,13.98,1.52,70.58,11.18,0.743
1526,Panama,2005,5499,77.81,15.76,20.090000000000003,12.110000000000001,11.940000000000001,16.419999999999998,1.49,66.82000000000001,10.99,0.733
1527,Panama,2006,5972,91.63,28.23,18.889999999999997,11.99,17.12,13.629999999999999,1.77,87.07,4.56,0.743
1528,Panama,2007,6876,71.9,17.22,13.530000000000001,17.3,11.67,11.58,0.6,65.2,6.7,0.743
1529,Panama,2008,7972,73.3,11.16,15.25,10.79,16.79,17.27,2.04,59.08,14.22,0.743
1530,Panama,2009,8436,68.29,9.09,16.37,10.719999999999999,16.62,14.330000000000002,1.16,58.89,9.4,0.743
1531,Panama,2010,8991,64.0,19.02,8.97,11.56,14.05,10.4,0.0,54.93,9.07,0.761
1532,Panama,2011,10403,62.730000000000004,20.94,10.129999999999999,11.05,8.5,11.82,0.29,56.69,6.04,0.759
1533,Panama,2012,11908,55.52,13.75,11.78,6.9,11.120000000000001,11.69,0.28,48.62,6.9,0.7719999999999999
1534,Panama,2013,13189,49.31,11.27,11.76,9.690000000000001,6.98,8.49,1.1199999999999999,44.22,5.09,0.777
1535,Panama,2014,14181,55.980000000000004,16.4,5.43,9.67,10.23,12.59,1.6600000000000001,49.19,6.79,0.7799999999999999
1536,Panama,2015,15158,44.9,14.27,7.34,6.04,9.81,7.17,0.27,39.1,5.8,0.743
1537,Paraguay,1985,964,39.42,15.47,9.07,4.890000000000001,3.8099999999999996,4.88,1.3,29.59,9.83,0.564
1538,Paraguay,1986,1086,26.759999999999998,4.89,8.23,3.07,4.720000000000001,5.85,0.0,18.93,7.83,0.638
1539,Paraguay,1987,1158,36.6,17.39,3.66,6.11,2.8200000000000003,6.0,0.62,26.64,9.96,0.638
1540,Paraguay,1989,1330,35.33,14.969999999999999,4.26,4.95,4.66,6.3,0.19,24.43,10.9,0.638
1541,Paraguay,1990,1600,45.01,15.55,6.63,4.57,5.87,11.64,0.75,26.59,18.419999999999998,0.579
1542,Paraguay,1991,1907,27.14,3.93,6.64,4.89,3.8,6.800000000000001,1.08,19.53,7.61,0.638
1543,Paraguay,1994,1981,44.46,12.09,11.55,7.08,6.17,6.58,0.99,31.97,12.49,0.638
1544,Paraguay,1995,2223,40.33,9.95,5.8500000000000005,7.74,5.74,9.74,1.3099999999999998,31.54,8.79,0.604
1545,Paraguay,1996,2341,33.46,6.29,7.45,5.68,6.25,7.3,0.49,25.81,7.65,0.638
1546,Paraguay,1997,2326,35.58,3.0,7.22,5.9399999999999995,8.68,9.16,1.58,25.39,10.19,0.638
1547,Paraguay,1998,2057,48.55,13.7,9.72,7.6499999999999995,6.89,9.49,1.1,36.27,12.28,0.638
1548,Paraguay,1999,1868,44.42,4.89,10.44,10.96,5.42,12.1,0.61,29.87,14.549999999999999,0.638
1549,Paraguay,2000,1782,42.78,4.699999999999999,10.110000000000001,8.24,9.350000000000001,9.620000000000001,0.76,30.44,12.34,0.623
1550,Paraguay,2001,1630,56.52,22.02,10.309999999999999,5.29,6.0600000000000005,11.34,1.5,43.27,13.25,0.638
1551,Paraguay,2002,1315,43.45,4.76,7.1,7.930000000000001,9.280000000000001,13.17,1.21,28.94,14.51,0.638
1552,Paraguay,2003,1339,51.35,15.89,7.79,8.77,5.02,12.120000000000001,1.7599999999999998,42.87,8.48,0.638
1553,Paraguay,2004,1598,65.44,16.96,11.030000000000001,9.16,10.53,15.719999999999999,2.04,48.57,16.87,0.638
1554,Paraguay,2005,1704,62.81,14.78,11.01,9.47,8.85,16.22,2.48,46.96,15.85,0.646
1555,Paraguay,2006,2038,65.57000000000001,16.26,10.57,11.57,10.59,14.559999999999999,2.02,51.39,14.18,0.638
1556,Paraguay,2007,2599,62.51,17.77,10.530000000000001,7.81,12.030000000000001,12.33,2.04,49.42,13.09,0.638
1557,Paraguay,2008,3438,58.32,14.99,10.850000000000001,8.280000000000001,10.71,12.16,1.33,44.96,13.360000000000001,0.638
1558,Paraguay,2009,2920,67.33,13.11,13.64,11.17,11.4,16.54,1.47,54.18,13.149999999999999,0.638
1559,Paraguay,2010,3619,54.56,13.780000000000001,8.98,9.06,9.02,12.98,0.74,40.34,14.22,0.668
1560,Paraguay,2011,4474,67.83,15.68,8.02,9.879999999999999,14.59,17.73,1.9300000000000002,53.93,13.899999999999999,0.6709999999999999
1561,Paraguay,2012,4319,63.3,15.719999999999999,9.04,9.370000000000001,10.96,15.669999999999998,2.54,43.949999999999996,19.35,0.669
1562,Paraguay,2013,5006,75.39,20.19,11.83,9.33,12.41,18.310000000000002,3.3200000000000003,60.410000000000004,14.98,0.677
1563,Paraguay,2014,5254,72.15,7.69,11.78,13.259999999999998,14.64,21.46,3.3200000000000003,52.93,19.22,0.6789999999999999
1564,Philippines,1992,958,9.81,2.78,1.76,1.4500000000000002,1.62,2.2,0.0,7.359999999999999,2.45,0.6433333333333334
1565,Philippines,1993,957,21.97,5.88,3.0999999999999996,3.14,4.66,5.1899999999999995,0.0,13.23,8.74,0.6433333333333334
1566,Philippines,1997,1312,20.24,5.39,3.9,3.01,4.31,3.45,0.18,15.56,4.68,0.6433333333333334
1567,Philippines,1998,1124,22.05,6.51,4.03,3.1399999999999997,4.38,3.71,0.28,17.84,4.21,0.6433333333333334
1568,Philippines,1999,1262,24.88,7.39,4.25,3.91,4.48,4.63,0.22000000000000003,18.14,6.74,0.6433333333333334
1569,Philippines,2000,1205,32.21,8.74,6.1000000000000005,5.2700000000000005,6.17,5.6,0.32999999999999996,24.59,7.62,0.623
1570,Philippines,2001,1109,27.08,7.25,5.47,4.08,4.869999999999999,5.21,0.2,21.82,5.26,0.6433333333333334
1571,Philippines,2002,1158,28.54,8.43,4.62,4.1,5.34,5.67,0.38,21.94,6.6,0.6433333333333334
1572,Philippines,2003,1169,33.41,10.219999999999999,4.97,5.21,6.68,5.99,0.34,25.29,8.12,0.6433333333333334
1573,Philippines,2006,1599,36.66,10.99,6.56,5.33,6.8999999999999995,6.27,0.6100000000000001,29.43,7.2299999999999995,0.6433333333333334
1574,Philippines,2007,1915,29.169999999999998,5.790000000000001,5.33,5.28,5.76,6.68,0.33,22.8,6.37,0.6433333333333334
1575,Philippines,2008,2188,33.05,8.940000000000001,5.12,5.220000000000001,6.470000000000001,6.859999999999999,0.44,26.04,7.01,0.6433333333333334
1576,Philippines,2009,2073,34.89,7.760000000000001,6.23,5.92,6.8100000000000005,7.8100000000000005,0.36,27.23,7.66,0.6433333333333334
1577,Philippines,2010,2412,36.96,10.4,5.619999999999999,5.67,6.9399999999999995,7.83,0.5,29.72,7.24,0.654
1578,Philippines,2011,2662,44.910000000000004,14.760000000000002,6.74,6.5600000000000005,8.04,8.11,0.7,36.410000000000004,8.5,0.653
1579,Poland,1990,1876,172.64000000000001,34.65,41.519999999999996,41.6,34.730000000000004,18.94,1.2,143.29,29.349999999999998,0.713
1580,Poland,1991,2416,180.27,35.99,43.23,48.28,33.15,18.22,1.4,153.16,27.11,0.8029999999999999
1581,Poland,1992,2650,194.43,40.89,45.660000000000004,50.43,36.77,19.43,1.25,162.31,32.12,0.8029999999999999
1582,Poland,1993,2683,187.85,38.599999999999994,44.58,50.21,33.93,19.02,1.51,157.47,30.38,0.8029999999999999
1583,Poland,1994,3081,185.96,41.36,41.72,48.95,32.14,20.57,1.22,158.56,27.4,0.8029999999999999
1584,Poland,1995,3937,181.7,38.85,43.379999999999995,48.01,29.9,19.509999999999998,2.0500000000000003,153.25,28.450000000000003,0.7399999999999999
1585,Poland,1996,4413,178.21,37.5,45.03,46.34,27.220000000000002,20.080000000000002,2.04,150.56,27.65,0.8029999999999999
1586,Poland,1999,4640,184.15,39.080000000000005,42.120000000000005,48.31,29.2,24.18,1.26,158.11,26.04,0.8029999999999999
1587,Poland,2000,4744,191.01000000000002,45.150000000000006,41.150000000000006,50.07,30.150000000000002,22.82,1.6700000000000002,161.95000000000002,29.06,0.786
1588,Poland,2001,5249,180.65,33.16,43.599999999999994,50.52,29.990000000000002,21.95,1.4300000000000002,156.56,24.09,0.8029999999999999
1589,Poland,2002,5466,183.27,36.26,43.42,50.31,29.32,22.35,1.6099999999999999,154.22,29.05,0.8029999999999999
1590,Poland,2003,5983,180.15,35.6,43.48,49.24,29.0,21.979999999999997,0.85,154.42,25.73,0.8029999999999999
1591,Poland,2004,7014,187.74,37.07,45.67,49.97,30.15,23.35,1.53,161.5,26.24,0.8029999999999999
1592,Poland,2005,8417,186.04,37.68,46.03,50.38,28.369999999999997,22.13,1.45,160.63,25.41,0.805
1593,Poland,2006,9485,182.85,41.65,44.29,46.75,26.57,21.57,2.02,156.91,25.94,0.8029999999999999
1594,Poland,2007,11816,166.47,37.269999999999996,41.87,40.76,23.61,21.479999999999997,1.48,143.12,23.35,0.8029999999999999
1595,Poland,2008,14721,177.38,39.32,43.47,44.58,26.03,22.599999999999998,1.38,154.0,23.38,0.8029999999999999
1596,Poland,2009,12141,197.1,40.150000000000006,52.36,51.24,27.349999999999998,24.060000000000002,1.94,170.52,26.580000000000002,0.8029999999999999
1597,Poland,2010,13304,190.64,37.3,52.989999999999995,49.33,28.09,22.1,0.8300000000000001,167.10999999999999,23.53,0.8290000000000001
1598,Poland,2011,14686,183.86,37.12,49.480000000000004,47.69,26.46,22.0,1.11,162.69,21.17,0.8329999999999999
1599,Poland,2012,13894,192.37,39.959999999999994,52.339999999999996,47.22,29.48,22.52,0.85,169.43,22.94,0.838
1600,Poland,2013,14552,187.59,38.07,52.53,44.42,28.310000000000002,23.03,1.23,164.43,23.16,0.84
1601,Poland,2014,15119,178.3,34.64,47.2,42.8,27.47,25.5,0.69,155.95000000000002,22.35,0.843
1602,Poland,2015,13228,166.99,36.22,42.94,37.03,27.659999999999997,22.150000000000002,0.99,146.85999999999999,20.13,0.8029999999999999
1603,Portugal,1985,2912,164.82,68.96,40.38,23.090000000000003,16.72,14.469999999999999,1.2,125.22,39.6,0.676
1604,Portugal,1986,4145,165.53,78.28999999999999,38.06,23.56,13.53,11.0,1.0899999999999999,129.5,36.03,0.784
1605,Portugal,1987,5138,171.32999999999998,83.63,35.05,22.47,17.02,12.54,0.62,135.88,35.45,0.784
1606,Portugal,1988,5995,137.75,61.67,35.04,18.15,12.129999999999999,9.870000000000001,0.89,110.91,26.84,0.784
1607,Portugal,1989,6436,130.32,62.74,31.72,13.01,13.01,9.31,0.53,102.34,27.98,0.784
1608,Portugal,1990,8356,150.21,72.77000000000001,30.31,17.23,18.57,10.67,0.66,116.60000000000001,33.61,0.71
1609,Portugal,1991,9483,165.16,82.07000000000001,33.49,18.16,21.709999999999997,9.15,0.5800000000000001,134.91,30.25,0.784
1610,Portugal,1992,11445,148.29999999999998,73.35,31.83,17.049999999999997,17.52,7.83,0.72,117.35,30.95,0.784
1611,Portugal,1993,10098,125.83,57.620000000000005,31.950000000000003,15.86,13.549999999999999,6.39,0.45999999999999996,100.44,25.39,0.784
1612,Portugal,1994,10566,123.82000000000001,58.7,27.3,16.16,14.260000000000002,6.78,0.62,99.36,24.46,0.784
1613,Portugal,1995,12469,128.93,60.67,29.03,16.21,13.57,8.96,0.49,99.17999999999999,29.75,0.759
1614,Portugal,1996,12887,115.77000000000001,65.77000000000001,24.03,11.3,8.73,5.7700000000000005,0.17,93.76,22.01,0.784
1615,Portugal,1997,12237,102.17999999999999,51.25,23.13,11.51,10.5,5.45,0.34,84.49,17.69,0.784
1616,Portugal,1998,12892,87.06,43.23,21.66,10.129999999999999,7.369999999999999,4.5,0.17,68.92,18.14,0.784
1617,Portugal,1999,13180,89.46,49.23,19.07,9.760000000000002,6.89,3.8,0.7100000000000001,69.59,19.869999999999997,0.784
1618,Portugal,2000,12152,85.88,47.55,18.37,9.0,6.3100000000000005,4.65,0.0,71.66,14.219999999999999,0.782
1619,Portugal,2001,12391,115.73,57.8,24.270000000000003,13.83,12.82,6.66,0.35,94.8,20.93,0.784
1620,Portugal,2002,13614,171.82999999999998,79.66,38.96,25.82,18.25,8.42,0.72,141.43,30.4,0.784
1621,Portugal,2003,16671,166.46,81.61,37.92,23.06,16.619999999999997,7.25,0.0,135.5,30.96,0.784
1622,Portugal,2007,24003,143.55,74.67,32.18,19.06,11.27,6.0,0.37,114.09,29.459999999999997,0.784
1623,Portugal,2008,26121,141.02,70.42,32.65,20.12,11.870000000000001,5.609999999999999,0.35,114.84,26.18,0.784
1624,Portugal,2009,24254,139.7,69.62,29.78,19.97,11.91,8.24,0.18,115.64999999999999,24.05,0.784
1625,Portugal,2010,23673,148.84,77.22,31.29,21.67,11.600000000000001,6.6899999999999995,0.37,120.17,28.67,0.819
1626,Portugal,2011,24337,127.86,59.03,31.57,21.450000000000003,11.28,4.17,0.36,105.87,21.990000000000002,0.8249999999999998
1627,Portugal,2012,21573,139.4,69.76,31.5,21.830000000000002,10.17,5.96,0.18,116.53999999999999,22.86,0.827
1628,Portugal,2013,22641,132.73,62.49,32.5,20.56,12.74,4.4399999999999995,0.0,108.16,24.57,0.828
1629,Portugal,2014,23091,153.89000000000001,73.16,34.22,25.86,13.809999999999999,6.45,0.39,124.17,29.72,0.83
1661,Qatar,1995,17559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783
1662,Qatar,2001,32510,27.3,0.0,0.0,15.55,7.61,4.14,0.0,16.93,10.370000000000001,0.836
1663,Qatar,2004,45517,15.25,0.0,0.0,7.36,4.95,2.94,0.0,13.440000000000001,1.81,0.836
1664,Qatar,2005,55899,18.8,0.0,3.05,1.33,4.86,9.56,0.0,17.19,1.61,0.8370000000000001
1665,Qatar,2006,64762,87.30000000000001,66.18,2.95,6.4399999999999995,6.42,5.3100000000000005,0.0,79.43,7.87,0.836
1666,Qatar,2007,71460,28.61,0.0,8.14,5.819999999999999,7.619999999999999,5.4,1.63,23.2,5.41,0.836
